user,artist,plays
002862672d601bb6cca0f4f547174bbd9a1d1e44,mediengruppe telekommander,302
002862672d601bb6cca0f4f547174bbd9a1d1e44,shy child,302
002862672d601bb6cca0f4f547174bbd9a1d1e44,franz ferdinand,298
002862672d601bb6cca0f4f547174bbd9a1d1e44,!!!,277
002862672d601bb6cca0f4f547174bbd9a1d1e44,hot chip,262
002862672d601bb6cca0f4f547174bbd9a1d1e44,trash fashion,258
002862672d601bb6cca0f4f547174bbd9a1d1e44,foals,256
002862672d601bb6cca0f4f547174bbd9a1d1e44,the chemical brothers,247
002862672d601bb6cca0f4f547174bbd9a1d1e44,egotronic,345
002862672d601bb6cca0f4f547174bbd9a1d1e44,the blood brothers,208
002862672d601bb6cca0f4f547174bbd9a1d1e44,jamie t,224
002862672d601bb6cca0f4f547174bbd9a1d1e44,bratze,178
002862672d601bb6cca0f4f547174bbd9a1d1e44,die fantastischen vier,183
002862672d601bb6cca0f4f547174bbd9a1d1e44,frittenbude,187
002862672d601bb6cca0f4f547174bbd9a1d1e44,die sterne,188
002862672d601bb6cca0f4f547174bbd9a1d1e44,dúné,192
002862672d601bb6cca0f4f547174bbd9a1d1e44,cog,184
002862672d601bb6cca0f4f547174bbd9a1d1e44,red hot chili peppers,193
002862672d601bb6cca0f4f547174bbd9a1d1e44,digitalism,193
002862672d601bb6cca0f4f547174bbd9a1d1e44,rage against the machine,201
002862672d601bb6cca0f4f547174bbd9a1d1e44,late of the pier,203
002862672d601bb6cca0f4f547174bbd9a1d1e44,xx teens,206
002862672d601bb6cca0f4f547174bbd9a1d1e44,tegan and sara,193
0028a632f13bc492a040e5fcb011e99992b811f6,nina simone,64
0028a632f13bc492a040e5fcb011e99992b811f6,Ólafur arnalds,72
0028a632f13bc492a040e5fcb011e99992b811f6,john williams,64
0028a632f13bc492a040e5fcb011e99992b811f6,the cardigans,65
0028a632f13bc492a040e5fcb011e99992b811f6,djordje balasevic,65
0028a632f13bc492a040e5fcb011e99992b811f6,carla bruni,65
0028a632f13bc492a040e5fcb011e99992b811f6,kings of convenience,69
0028a632f13bc492a040e5fcb011e99992b811f6,calexico,71
0028a632f13bc492a040e5fcb011e99992b811f6,madredeus,72
0028a632f13bc492a040e5fcb011e99992b811f6,explosions in the sky,86
0028a632f13bc492a040e5fcb011e99992b811f6,bic runga,78
0028a632f13bc492a040e5fcb011e99992b811f6,karl jenkins,79
0028a632f13bc492a040e5fcb011e99992b811f6,emiliana torrini,81
0028a632f13bc492a040e5fcb011e99992b811f6,pink martini,83
0028a632f13bc492a040e5fcb011e99992b811f6,fiona apple,86
0028a632f13bc492a040e5fcb011e99992b811f6,rené aubry,89
0028a632f13bc492a040e5fcb011e99992b811f6,tori amos,90
0028a632f13bc492a040e5fcb011e99992b811f6,pj harvey,64
0028a632f13bc492a040e5fcb011e99992b811f6,norah jones,76
0028a632f13bc492a040e5fcb011e99992b811f6,benjamin biolay,63
0028a632f13bc492a040e5fcb011e99992b811f6,the bambi molesters,57
0028a632f13bc492a040e5fcb011e99992b811f6,daniel melingo,63
0028a632f13bc492a040e5fcb011e99992b811f6,björk,51
0028a632f13bc492a040e5fcb011e99992b811f6,michael nyman,54
0028a632f13bc492a040e5fcb011e99992b811f6,feist,55
0028a632f13bc492a040e5fcb011e99992b811f6,damien rice,55
0028a632f13bc492a040e5fcb011e99992b811f6,astor piazzolla,55
0028a632f13bc492a040e5fcb011e99992b811f6,radiohead,56
0028a632f13bc492a040e5fcb011e99992b811f6,nick drake,56
0028a632f13bc492a040e5fcb011e99992b811f6,cat power,90
0028a632f13bc492a040e5fcb011e99992b811f6,natalie imbruglia,57
0028a632f13bc492a040e5fcb011e99992b811f6,cocorosie,57
0028a632f13bc492a040e5fcb011e99992b811f6,tin hat trio,58
0028a632f13bc492a040e5fcb011e99992b811f6,enya,58
0028a632f13bc492a040e5fcb011e99992b811f6,elliott smith,58
0028a632f13bc492a040e5fcb011e99992b811f6,camille,58
0028a632f13bc492a040e5fcb011e99992b811f6,air,58
0028a632f13bc492a040e5fcb011e99992b811f6,joanna newsom,59
0028a632f13bc492a040e5fcb011e99992b811f6,vangelis,60
0028a632f13bc492a040e5fcb011e99992b811f6,nouvelle vague,62
0028a632f13bc492a040e5fcb011e99992b811f6,carlos gardel,62
0028a632f13bc492a040e5fcb011e99992b811f6,coldplay,63
0028a632f13bc492a040e5fcb011e99992b811f6,hans zimmer,97
0028a632f13bc492a040e5fcb011e99992b811f6,moloko,110
0028a632f13bc492a040e5fcb011e99992b811f6,jens lekman,99
0028a632f13bc492a040e5fcb011e99992b811f6,sylvain chauveau,191
0028a632f13bc492a040e5fcb011e99992b811f6,yann tiersen,195
0028a632f13bc492a040e5fcb011e99992b811f6,soundtrack,195
0028a632f13bc492a040e5fcb011e99992b811f6,菅野よう子,202
0028a632f13bc492a040e5fcb011e99992b811f6,regina spektor,225
0028a632f13bc492a040e5fcb011e99992b811f6,17 hippies,244
0028a632f13bc492a040e5fcb011e99992b811f6,jewel,246
0028a632f13bc492a040e5fcb011e99992b811f6,yasmin levy,99
0028a632f13bc492a040e5fcb011e99992b811f6,dave matthews band,189
0028a632f13bc492a040e5fcb011e99992b811f6,emilie simon,261
0028a632f13bc492a040e5fcb011e99992b811f6,angel illarramendi,278
0028a632f13bc492a040e5fcb011e99992b811f6,Ленинград,295
0028a632f13bc492a040e5fcb011e99992b811f6,emilie autumn,298
0028a632f13bc492a040e5fcb011e99992b811f6,jan a.p. kaczmarek,318
0028a632f13bc492a040e5fcb011e99992b811f6,tegan and sara,322
0028a632f13bc492a040e5fcb011e99992b811f6,tindersticks,450
0028a632f13bc492a040e5fcb011e99992b811f6,sophie zelmani,457
0028a632f13bc492a040e5fcb011e99992b811f6,zbigniew preisner,1450
0028a632f13bc492a040e5fcb011e99992b811f6,souad massi,278
0028a632f13bc492a040e5fcb011e99992b811f6,sufjan stevens,188
0028a632f13bc492a040e5fcb011e99992b811f6,belle and sebastian,251
0028a632f13bc492a040e5fcb011e99992b811f6,ennio morricone,173
0028a632f13bc492a040e5fcb011e99992b811f6,craig armstrong,183
0028a632f13bc492a040e5fcb011e99992b811f6,balmorhea,103
0028a632f13bc492a040e5fcb011e99992b811f6,kevin kern,107
0028a632f13bc492a040e5fcb011e99992b811f6,la chicana,110
0028a632f13bc492a040e5fcb011e99992b811f6,梶浦由記,112
0028a632f13bc492a040e5fcb011e99992b811f6,ana carolina,112
0028a632f13bc492a040e5fcb011e99992b811f6,morcheeba,115
0028a632f13bc492a040e5fcb011e99992b811f6,paris combo,120
0028a632f13bc492a040e5fcb011e99992b811f6,inti-illimani,121
0028a632f13bc492a040e5fcb011e99992b811f6,beirut,114
0028a632f13bc492a040e5fcb011e99992b811f6,jesse cook,132
0028a632f13bc492a040e5fcb011e99992b811f6,sigur rós,126
0028a632f13bc492a040e5fcb011e99992b811f6,keren ann,166
0028a632f13bc492a040e5fcb011e99992b811f6,jorane,165
0028a632f13bc492a040e5fcb011e99992b811f6,yoshimori makoto,160
0028a632f13bc492a040e5fcb011e99992b811f6,stars,173
0028a632f13bc492a040e5fcb011e99992b811f6,佐橋俊彦,152
0028a632f13bc492a040e5fcb011e99992b811f6,the cranberries,141
0028a632f13bc492a040e5fcb011e99992b811f6,andrew bird,136
0028a632f13bc492a040e5fcb011e99992b811f6,max richter,155
0028a842583807f6041bae6815155439321ef5cd,black eyed peas,40
0028a842583807f6041bae6815155439321ef5cd,the forsaken,52
0028a842583807f6041bae6815155439321ef5cd,excrementory grindfuckers,48
0028a842583807f6041bae6815155439321ef5cd,benediction,47
0028a842583807f6041bae6815155439321ef5cd,lil wayne,47
0028a842583807f6041bae6815155439321ef5cd,exhumed,45
0028a842583807f6041bae6815155439321ef5cd,aerosmith,42
0028a842583807f6041bae6815155439321ef5cd,akon,41
0028a842583807f6041bae6815155439321ef5cd,lil scrappy,37
0028a842583807f6041bae6815155439321ef5cd,intestinal disgorge,57
0028a842583807f6041bae6815155439321ef5cd,cryptopsy,31
0028a842583807f6041bae6815155439321ef5cd,jimmy eat world,31
0028a842583807f6041bae6815155439321ef5cd,avulsed,30
0028a842583807f6041bae6815155439321ef5cd,hans zimmer,30
0028a842583807f6041bae6815155439321ef5cd,atb,29
0028a842583807f6041bae6815155439321ef5cd,hate eternal,29
0028a842583807f6041bae6815155439321ef5cd,lovage,29
0028a842583807f6041bae6815155439321ef5cd,red hot chili peppers,29
0028a842583807f6041bae6815155439321ef5cd,eminem,28
0028a842583807f6041bae6815155439321ef5cd,tiamat,37
0028a842583807f6041bae6815155439321ef5cd,howard shore,57
0028a842583807f6041bae6815155439321ef5cd,theory in practice,37
0028a842583807f6041bae6815155439321ef5cd,september,67
0028a842583807f6041bae6815155439321ef5cd,my dying bride,1087
0028a842583807f6041bae6815155439321ef5cd,saturnus,409
0028a842583807f6041bae6815155439321ef5cd,system of a down,313
0028a842583807f6041bae6815155439321ef5cd,john williams,275
0028a842583807f6041bae6815155439321ef5cd,manowar,253
0028a842583807f6041bae6815155439321ef5cd,behemoth,221
0028a842583807f6041bae6815155439321ef5cd,cannibal corpse,170
0028a842583807f6041bae6815155439321ef5cd,vama veche,169
0028a842583807f6041bae6815155439321ef5cd,morbid angel,133
0028a842583807f6041bae6815155439321ef5cd,mia,58
0028a842583807f6041bae6815155439321ef5cd,pantera,221
0028a842583807f6041bae6815155439321ef5cd,apocalyptica,116
0028a842583807f6041bae6815155439321ef5cd,birdman,117
0028a842583807f6041bae6815155439321ef5cd,ac/dc,88
0028a842583807f6041bae6815155439321ef5cd,guano apes,91
0028a842583807f6041bae6815155439321ef5cd,graveworm,95
0028a842583807f6041bae6815155439321ef5cd,lamb of god,73
0028a842583807f6041bae6815155439321ef5cd,metallica,98
0028a842583807f6041bae6815155439321ef5cd,anal cunt,98
0028a842583807f6041bae6815155439321ef5cd,t.i.,103
0028a842583807f6041bae6815155439321ef5cd,aborted,97
0028b70488046973b297a460c4209b7d7f591396,dire straits,7
0028b70488046973b297a460c4209b7d7f591396,michael bublé,10
0028b70488046973b297a460c4209b7d7f591396,sub bass monster,10
0028b70488046973b297a460c4209b7d7f591396,the beatles,10
0028b70488046973b297a460c4209b7d7f591396,inxs,9
0028b70488046973b297a460c4209b7d7f591396,ac/dc,8
0028b70488046973b297a460c4209b7d7f591396,green day,8
0028b70488046973b297a460c4209b7d7f591396,jimi hendrix,8
0028b70488046973b297a460c4209b7d7f591396,the beautiful south,8
0028b70488046973b297a460c4209b7d7f591396,eagles,7
0028b70488046973b297a460c4209b7d7f591396,queen,5
0028b70488046973b297a460c4209b7d7f591396,eric clapton,7
0028b70488046973b297a460c4209b7d7f591396,leonard cohen,7
0028b70488046973b297a460c4209b7d7f591396,mutya buena,7
0028b70488046973b297a460c4209b7d7f591396,norah jones,7
0028b70488046973b297a460c4209b7d7f591396,the toy dolls,7
0028b70488046973b297a460c4209b7d7f591396,akon,6
0028b70488046973b297a460c4209b7d7f591396,b.b. king,6
0028b70488046973b297a460c4209b7d7f591396,frank zappa,6
0028b70488046973b297a460c4209b7d7f591396,janis joplin,6
0028b70488046973b297a460c4209b7d7f591396,fleetwood mac,10
0028b70488046973b297a460c4209b7d7f591396,elvis presley,7
0028b70488046973b297a460c4209b7d7f591396,tankcsapda,11
0028b70488046973b297a460c4209b7d7f591396,carlos santana,10
0028b70488046973b297a460c4209b7d7f591396,prince,45
0028b70488046973b297a460c4209b7d7f591396,israel kamakawiwoole,11
0028b70488046973b297a460c4209b7d7f591396,katie melua,88
0028b70488046973b297a460c4209b7d7f591396,moby,66
0028b70488046973b297a460c4209b7d7f591396,james blunt,64
0028b70488046973b297a460c4209b7d7f591396,eva cassidy,52
0028b70488046973b297a460c4209b7d7f591396,bëlga,51
0028b70488046973b297a460c4209b7d7f591396,leona lewis,42
0028b70488046973b297a460c4209b7d7f591396,squeeze,41
0028b70488046973b297a460c4209b7d7f591396,chicago,34
0028b70488046973b297a460c4209b7d7f591396,lynyrd skynyrd,23
0028b70488046973b297a460c4209b7d7f591396,robbie williams,32
0028b70488046973b297a460c4209b7d7f591396,bee gees,22
0028b70488046973b297a460c4209b7d7f591396,magna cum laude,22
0028b70488046973b297a460c4209b7d7f591396,nickelback,19
0028b70488046973b297a460c4209b7d7f591396,arctic monkeys,18
0028b70488046973b297a460c4209b7d7f591396,christina aguilera,16
0028b70488046973b297a460c4209b7d7f591396,mew,15
0028b70488046973b297a460c4209b7d7f591396,gnarls barkley,14
0028b70488046973b297a460c4209b7d7f591396,fugees,13
0028b70488046973b297a460c4209b7d7f591396,the ting tings,13
0028b70488046973b297a460c4209b7d7f591396,boyz ii men,11
0028b70488046973b297a460c4209b7d7f591396,sugababes,23
0028ee93676310a78387c6cfad928ce8f3ea50a2,martin l. gore,163
0028ee93676310a78387c6cfad928ce8f3ea50a2,orchestral manoeuvres in the dark,156
0028ee93676310a78387c6cfad928ce8f3ea50a2,the house of love,158
0028ee93676310a78387c6cfad928ce8f3ea50a2,armin van buuren,162
0028ee93676310a78387c6cfad928ce8f3ea50a2,the church,173
0028ee93676310a78387c6cfad928ce8f3ea50a2,808 state,216
0028ee93676310a78387c6cfad928ce8f3ea50a2,david potts,196
0028ee93676310a78387c6cfad928ce8f3ea50a2,art of noise,205
0028ee93676310a78387c6cfad928ce8f3ea50a2,the smiths,214
0028ee93676310a78387c6cfad928ce8f3ea50a2,robotiko rejekto,150
0028ee93676310a78387c6cfad928ce8f3ea50a2,dubstar,193
0028ee93676310a78387c6cfad928ce8f3ea50a2,curve,140
0028ee93676310a78387c6cfad928ce8f3ea50a2,gary numan,99
0028ee93676310a78387c6cfad928ce8f3ea50a2,cyndi lauper,134
0028ee93676310a78387c6cfad928ce8f3ea50a2,the human league,132
0028ee93676310a78387c6cfad928ce8f3ea50a2,devics,130
0028ee93676310a78387c6cfad928ce8f3ea50a2,nitzer ebb,122
0028ee93676310a78387c6cfad928ce8f3ea50a2,primal scream,122
0028ee93676310a78387c6cfad928ce8f3ea50a2,section 25,113
0028ee93676310a78387c6cfad928ce8f3ea50a2,peter murphy,103
0028ee93676310a78387c6cfad928ce8f3ea50a2,chris & cosey,102
0028ee93676310a78387c6cfad928ce8f3ea50a2,guru josh,102
0028ee93676310a78387c6cfad928ce8f3ea50a2,moby,102
0028ee93676310a78387c6cfad928ce8f3ea50a2,cranes,134
0028ee93676310a78387c6cfad928ce8f3ea50a2,bauhaus,221
0028ee93676310a78387c6cfad928ce8f3ea50a2,depeche mode,2348
0028ee93676310a78387c6cfad928ce8f3ea50a2,blank & jones,244
0028ee93676310a78387c6cfad928ce8f3ea50a2,pink military,235
0028ee93676310a78387c6cfad928ce8f3ea50a2,new order,18941
0028ee93676310a78387c6cfad928ce8f3ea50a2,joy division,2798
0028ee93676310a78387c6cfad928ce8f3ea50a2,electronic,1596
0028ee93676310a78387c6cfad928ce8f3ea50a2,james,1511
0028ee93676310a78387c6cfad928ce8f3ea50a2,monaco,1489
0028ee93676310a78387c6cfad928ce8f3ea50a2,pet shop boys,1163
0028ee93676310a78387c6cfad928ce8f3ea50a2,cocteau twins,782
0028ee93676310a78387c6cfad928ce8f3ea50a2,portishead,658
0028ee93676310a78387c6cfad928ce8f3ea50a2,revenge,650
0028ee93676310a78387c6cfad928ce8f3ea50a2,kraftwerk,637
0028ee93676310a78387c6cfad928ce8f3ea50a2,the other two,1475
0028ee93676310a78387c6cfad928ce8f3ea50a2,echo & the bunnymen,563
0028ee93676310a78387c6cfad928ce8f3ea50a2,orbital,245
0028ee93676310a78387c6cfad928ce8f3ea50a2,erasure,582
0028ee93676310a78387c6cfad928ce8f3ea50a2,the jesus and mary chain,261
0028ee93676310a78387c6cfad928ce8f3ea50a2,dave gahan,294
0028ee93676310a78387c6cfad928ce8f3ea50a2,pink industry,324
0028ee93676310a78387c6cfad928ce8f3ea50a2,bomb the bass,245
0028ee93676310a78387c6cfad928ce8f3ea50a2,oceanlab,398
0028ee93676310a78387c6cfad928ce8f3ea50a2,the cure,414
0028ee93676310a78387c6cfad928ce8f3ea50a2,talk talk,493
0028ee93676310a78387c6cfad928ce8f3ea50a2,massive attack,397
00292157f9c4e4b11464e886f27fff42f1ff442d,donavon frankenreiter,55
00292157f9c4e4b11464e886f27fff42f1ff442d,neil young,66
00292157f9c4e4b11464e886f27fff42f1ff442d,the jimi hendrix experience,66
00292157f9c4e4b11464e886f27fff42f1ff442d,thomas brinkmann,66
00292157f9c4e4b11464e886f27fff42f1ff442d,coldcut,61
00292157f9c4e4b11464e886f27fff42f1ff442d,maritime,61
00292157f9c4e4b11464e886f27fff42f1ff442d,swayzak,60
00292157f9c4e4b11464e886f27fff42f1ff442d,scsi,59
00292157f9c4e4b11464e886f27fff42f1ff442d,flying lotus,58
00292157f9c4e4b11464e886f27fff42f1ff442d,badly drawn boy,57
00292157f9c4e4b11464e886f27fff42f1ff442d,jazzanova,55
00292157f9c4e4b11464e886f27fff42f1ff442d,devendra banhart,50
00292157f9c4e4b11464e886f27fff42f1ff442d,joseph arthur,54
00292157f9c4e4b11464e886f27fff42f1ff442d,dfa,53
00292157f9c4e4b11464e886f27fff42f1ff442d,scott matthews,53
00292157f9c4e4b11464e886f27fff42f1ff442d,the future sound of london,53
00292157f9c4e4b11464e886f27fff42f1ff442d,the pharcyde,53
00292157f9c4e4b11464e886f27fff42f1ff442d,kasabian,52
00292157f9c4e4b11464e886f27fff42f1ff442d,andy stott,51
00292157f9c4e4b11464e886f27fff42f1ff442d,radiohead,51
00292157f9c4e4b11464e886f27fff42f1ff442d,röyksopp,51
00292157f9c4e4b11464e886f27fff42f1ff442d,the cool kids,51
00292157f9c4e4b11464e886f27fff42f1ff442d,luciano,66
00292157f9c4e4b11464e886f27fff42f1ff442d,damien rice,54
00292157f9c4e4b11464e886f27fff42f1ff442d,tom barman & guy van nueten,69
00292157f9c4e4b11464e886f27fff42f1ff442d,the flaming lips,77
00292157f9c4e4b11464e886f27fff42f1ff442d,the acorn,71
00292157f9c4e4b11464e886f27fff42f1ff442d,kings of leon,202
00292157f9c4e4b11464e886f27fff42f1ff442d,de jeugd van tegenwoordig,153
00292157f9c4e4b11464e886f27fff42f1ff442d,booka shade,135
00292157f9c4e4b11464e886f27fff42f1ff442d,beck,134
00292157f9c4e4b11464e886f27fff42f1ff442d,interpol,123
00292157f9c4e4b11464e886f27fff42f1ff442d,apparat,119
00292157f9c4e4b11464e886f27fff42f1ff442d,isolée,118
00292157f9c4e4b11464e886f27fff42f1ff442d,blitzen trapper,113
00292157f9c4e4b11464e886f27fff42f1ff442d,snow patrol,110
00292157f9c4e4b11464e886f27fff42f1ff442d,otis redding,108
00292157f9c4e4b11464e886f27fff42f1ff442d,trentemøller,106
00292157f9c4e4b11464e886f27fff42f1ff442d,nitin sawhney,121
00292157f9c4e4b11464e886f27fff42f1ff442d,ricardo villalobos,101
00292157f9c4e4b11464e886f27fff42f1ff442d,michael mayer,97
00292157f9c4e4b11464e886f27fff42f1ff442d,pete philly & perquisite,93
00292157f9c4e4b11464e886f27fff42f1ff442d,deus,91
00292157f9c4e4b11464e886f27fff42f1ff442d,ojos de brujo,80
00292157f9c4e4b11464e886f27fff42f1ff442d,monolake,79
00292157f9c4e4b11464e886f27fff42f1ff442d,burial,70
00292157f9c4e4b11464e886f27fff42f1ff442d,kooks,73
00292157f9c4e4b11464e886f27fff42f1ff442d,steve bug,72
00292157f9c4e4b11464e886f27fff42f1ff442d,kangding ray,71
00292157f9c4e4b11464e886f27fff42f1ff442d,aphex twin,105
002953eed5afd0a047b8f3e3a6301a7071b5f942,jerry rivera,68
002953eed5afd0a047b8f3e3a6301a7071b5f942,tarkan,68
002953eed5afd0a047b8f3e3a6301a7071b5f942,hevia,67
002953eed5afd0a047b8f3e3a6301a7071b5f942,inxs,66
002953eed5afd0a047b8f3e3a6301a7071b5f942,the prodigy,65
002953eed5afd0a047b8f3e3a6301a7071b5f942,craig david,51
002953eed5afd0a047b8f3e3a6301a7071b5f942,bau,58
002953eed5afd0a047b8f3e3a6301a7071b5f942,gwen stefani,58
002953eed5afd0a047b8f3e3a6301a7071b5f942,darren hayes,57
002953eed5afd0a047b8f3e3a6301a7071b5f942,ricky martin,57
002953eed5afd0a047b8f3e3a6301a7071b5f942,ayo,69
002953eed5afd0a047b8f3e3a6301a7071b5f942,udit narayan & alka yagnik,64
002953eed5afd0a047b8f3e3a6301a7071b5f942,the pussycat dolls,70
002953eed5afd0a047b8f3e3a6301a7071b5f942,sting,70
002953eed5afd0a047b8f3e3a6301a7071b5f942,il divo,271
002953eed5afd0a047b8f3e3a6301a7071b5f942,nelly furtado,272
002953eed5afd0a047b8f3e3a6301a7071b5f942,mika,213
002953eed5afd0a047b8f3e3a6301a7071b5f942,maroon 5,166
002953eed5afd0a047b8f3e3a6301a7071b5f942,gorillaz,116
002953eed5afd0a047b8f3e3a6301a7071b5f942,justin timberlake,110
002953eed5afd0a047b8f3e3a6301a7071b5f942,black eyed peas,112
002953eed5afd0a047b8f3e3a6301a7071b5f942,goya,100
002953eed5afd0a047b8f3e3a6301a7071b5f942,britney spears,98
002953eed5afd0a047b8f3e3a6301a7071b5f942,arash,96
002953eed5afd0a047b8f3e3a6301a7071b5f942,jennifer lopez,91
002953eed5afd0a047b8f3e3a6301a7071b5f942,santana,88
002953eed5afd0a047b8f3e3a6301a7071b5f942,juanes,105
002953eed5afd0a047b8f3e3a6301a7071b5f942,david bisbal,74
002961b99f36cf33003b7d4274238dc250447107,black sabbath,139
002961b99f36cf33003b7d4274238dc250447107,u2,104
002961b99f36cf33003b7d4274238dc250447107,die krupps,126
002961b99f36cf33003b7d4274238dc250447107,sonic youth,128
002961b99f36cf33003b7d4274238dc250447107,slayer,158
002961b99f36cf33003b7d4274238dc250447107,rammstein,144
002961b99f36cf33003b7d4274238dc250447107,muse,146
002961b99f36cf33003b7d4274238dc250447107,prong,156
002961b99f36cf33003b7d4274238dc250447107,mustasch,157
002961b99f36cf33003b7d4274238dc250447107,nine inch nails,126
002961b99f36cf33003b7d4274238dc250447107,thåström,141
002961b99f36cf33003b7d4274238dc250447107,front line assembly,125
002961b99f36cf33003b7d4274238dc250447107,crass,113
002961b99f36cf33003b7d4274238dc250447107,diary of dreams,123
002961b99f36cf33003b7d4274238dc250447107,ac/dc,119
002961b99f36cf33003b7d4274238dc250447107,bolt thrower,117
002961b99f36cf33003b7d4274238dc250447107,kaizers orchestra,116
002961b99f36cf33003b7d4274238dc250447107,faith no more,115
002961b99f36cf33003b7d4274238dc250447107,placebo,112
002961b99f36cf33003b7d4274238dc250447107,clan of xymox,109
002961b99f36cf33003b7d4274238dc250447107,the church,107
002961b99f36cf33003b7d4274238dc250447107,d.i.,104
002961b99f36cf33003b7d4274238dc250447107,spleen united,104
002961b99f36cf33003b7d4274238dc250447107,the von bondies,124
002961b99f36cf33003b7d4274238dc250447107,pixies,162
002961b99f36cf33003b7d4274238dc250447107,die toten hosen,188
002961b99f36cf33003b7d4274238dc250447107,the exploited,166
002961b99f36cf33003b7d4274238dc250447107,tom waits,164
002961b99f36cf33003b7d4274238dc250447107,the jesus and mary chain,417
002961b99f36cf33003b7d4274238dc250447107,fields of the nephilim,404
002961b99f36cf33003b7d4274238dc250447107,killing joke,311
002961b99f36cf33003b7d4274238dc250447107,ladytron,293
002961b99f36cf33003b7d4274238dc250447107,front 242,268
002961b99f36cf33003b7d4274238dc250447107,ramones,248
002961b99f36cf33003b7d4274238dc250447107,bad religion,245
002961b99f36cf33003b7d4274238dc250447107,sons and daughters,243
002961b99f36cf33003b7d4274238dc250447107,carter the unstoppable sex machine,242
002961b99f36cf33003b7d4274238dc250447107,depeche mode,218
002961b99f36cf33003b7d4274238dc250447107,the sisters of mercy,272
002961b99f36cf33003b7d4274238dc250447107,ministry,199
002961b99f36cf33003b7d4274238dc250447107,the cult,166
002961b99f36cf33003b7d4274238dc250447107,project pitchfork,203
002961b99f36cf33003b7d4274238dc250447107,nitzer ebb,168
002961b99f36cf33003b7d4274238dc250447107,madrugada,176
002961b99f36cf33003b7d4274238dc250447107,the young gods,179
002961b99f36cf33003b7d4274238dc250447107,dead can dance,174
002961b99f36cf33003b7d4274238dc250447107,tool,182
002961b99f36cf33003b7d4274238dc250447107,einstürzende neubauten,182
002961b99f36cf33003b7d4274238dc250447107,the raveonettes,188
002961b99f36cf33003b7d4274238dc250447107,dead kennedys,197
002967d71788d501b7ab752783efaf7dbf3c1ebb,miles davis,54
002967d71788d501b7ab752783efaf7dbf3c1ebb,red hot chili peppers,50
002967d71788d501b7ab752783efaf7dbf3c1ebb,public enemy,51
002967d71788d501b7ab752783efaf7dbf3c1ebb,johnny cash,52
002967d71788d501b7ab752783efaf7dbf3c1ebb,astrud gilberto,48
002967d71788d501b7ab752783efaf7dbf3c1ebb,r.e.m.,26
002967d71788d501b7ab752783efaf7dbf3c1ebb,fishbone,58
002967d71788d501b7ab752783efaf7dbf3c1ebb,u2,57
