artist_id,artist
2911,chris & cosey
6203,guru josh
3288,cranes
1918,blank & jones
11569,pink military
4703,electronic
10055,monaco
12202,revenge
15121,the other two
2089,bomb the bass
14173,talk talk
15591,thomas brinkmann
3140,coldcut
14048,swayzak
12844,scsi
7607,joseph arthur
3974,dfa
12827,scott matthews
15146,the pharcyde
869,andy stott
8986,luciano
15765,tom barman & guy van nueten
14369,the acorn
6995,isolée
1962,blitzen trapper
9782,michael mayer
10898,ojos de brujo
10086,monolake
13778,steve bug
7310,jerry rivera
6510,hevia
1545,bau
12282,ricky martin
16085,udit narayan & alka yagnik
6803,il divo
6055,goya
4020,die krupps
11800,prong
3293,crass
5605,front 242
13489,sons and daughters
2650,carter the unstoppable sex machine
11793,project pitchfork
15524,the young gods
5318,fishbone
15802,tones on tail
13795,steve roach
10486,negativland
4916,eric dolphy
2539,camper van beethoven
12103,red garland
8494,ledward kaapana
3265,count basie
8941,love and rockets
13790,steve miller band
11117,ozzie kotani
2125,boogie down productions
13858,stray cats
1671,benny goodman
7248,jean-michel jarre
8586,les paul & mary ford
5649,funkadelic
8585,les paul
11056,oscar peterson trio
13339,slim & slam
15372,the sugarcubes
7584,jonn serrie
4596,edith frost
14314,terranova
10579,newtone
1622,bel canto
3334,crunch
9052,lunatic calm
15713,tipper
329,add n to (x)
6274,halou
360,ae
4099,disco method
3394,cylob
4744,elite force
5558,free the robots
7720,junkie xl
2914,chris clark
16067,télépopmusik
61,2h company
4495,dälek
3657,david bazan
15127,the pale pacific
3371,cursed
3532,daniel tosh
16624,xasthur
6456,helms alee
4889,envy
4697,electric wizard
13956,sunn o)))
13362,small brown bike
5945,global communication
14989,the london philharmonic orchestra
10910,old man gloom
2514,callisto
7325,jesu
14295,tenhi
11879,pygmy lush
2713,cave in
14825,the goslings
1176,as tall as lions
9616,me and him call it us
3923,desert city soundtrack
2885,chimarruts
3302,creed
9038,lulu santos
1408,bacamarte
11990,raimundos
14232,tchê garotos
445,air supply
773,ana carolina & seu jorge
2566,capital inicial
9680,men at work
7289,jeremy enigk
9338,maria muldaur
13263,skank
7628,jota quest
5570,frejat
12263,richard wright
3667,david gilmour
12424,roger waters
12084,reação em cadeia
2737,celso blues boy
16269,velhas virgens
1134,arnaldo baptista
13811,stevie ray vaughan
16535,whitesnake
2984,cidadão quem
1863,black cross
11178,panic
15374,the suicide file
1905,blacklisted
5717,gallows
13452,some girls
11846,pulling teeth
14523,the bronx
13651,ssd
2430,bury your dead
13038,shark attack
14868,the holy mountain
3150,coliseum
3319,cro-mags
15100,the oath
14240,tear it up
12298,ringworm
14065,swiz
8983,lucero
8513,left for dead
12530,ruination
12106,red house painters
1424,bad brains
9981,mitchell akiyama
11004,oranger
7446,johannes brahms
6328,harmonia
505,alan hovhaness
1831,biota
4472,dusk + blackdown
6228,györgy kurtág
5895,giovanni pierluigi da palestrina
11456,peteris vasks
5760,gavin bryars
614,alice coltrane
13758,stephen scott
1629,bell orchestre
5519,franz joseph haydn
1668,benjamin britten
16209,valerio cosi
4631,einojuhani rautavaara
8221,kristin hersh
3145,coleman hawkins
3673,david jack
8232,kronos quartet
16525,whigfield
3233,coralie clément
10029,mohammed mohie
7990,khan e'l khalili
8161,kon kan
12709,sara bareilles
6629,hossam ramzy
8309,la bouche
8726,"lipps, inc."
13933,sukhwinder singh
14206,tara maclean
6248,haddaway
10883,ofra haza
440,aimee mann
15813,tony mouzayek
12490,roupa nova
14464,the black crowes
7012,ivete sangalo
297,acetone
8280,kuzle
16239,vari
3110,coburn
10703,no use for a name
8031,killradio
1760,big foot mama
9273,maps
563,alela diane
3713,db boulevard
15965,troopers
2198,boysetsfire
6849,in blood we trust
20,100 demons
10691,no exit
10952,on broken wings
1883,black my heart
2410,bums
8802,loikaemie
13632,springtoifel
15452,the vageenas
16432,vorkriegsjugend
2091,bombenalarm
1254,atemnot
16423,volxsturm
89,4 promille
15508,the wohlstandskinder
209,a.c.k.
11700,popperklopper
520,alarmsignal
13650,ss-kaliert
10751,normahl
2314,broilers
4403,dritte wahl
5104,fahnenflucht
8236,krum bums
13343,slime
4104,disfear
5314,first blood
6792,ignite
3449,daily terror
2176,bow wow
12448,ron pope
372,afasi & filthy
3527,daniel lindström
2816,charlie wilson
3940,destinys child
5699,gabrielle
3656,david banner
13394,snook
5531,fre
7134,jamie foxx
11323,pauline
13494,sophia somajo
14116,söhne mannheims
11875,pussycat dolls
9944,mis-teeq
10835,o-town
3760,deadstar assembly
11135,pachanga
11121,p!nk
8483,leann rimes
5926,glashaus
15593,thomas d
5779,general degree
8366,lady saw
4947,erup
1219,assassin
5667,future fambo
9068,lutan fyah
16010,turbulence
7087,jah cure
3691,daville
5590,frisco kid
7089,jah mason
11559,pinchers
2858,chezidek
4633,einstein
12269,richie spice
11747,pressure
2971,chuck fender
5144,fantan mojah
12110,red rat
16262,vegas
9129,mad cobra
499,alaine
8622,lexxus
8081,kiprich
16438,vybz kartel
3864,demarco
2441,busy signal
433,aidonia
10259,munga
10215,mr. vegas
4726,elephant man
1608,beenie man
9558,mavado
16410,voicemail
2173,bounty killer
3157,collie buddz
1957,bling dawg
6787,idonia
15812,tony matterhorn
2568,capleton
16478,ward 21
13253,sizzla
3856,delly ranks
9124,macka diamond
13630,spragga benz
2398,buju banton
2395,bugle
1319,autolux
14363,the 6ths
7082,jaded sun
9117,machine men
448,airbourne
15264,the saw doctors
6608,hootie & the blowfish
2341,bruce dickinson
9160,mael mórdha
14604,the coronas
383,afroman
10415,nargaroth
3523,daniel landa
9103,m1dy
2625,carnal diafragma
13716,static-x
11591,pixie
9582,mayhem
13581,spectrum-x
1484,barathrum
2641,carpathian forest
11831,psyclon nine
15963,trollech
12466,root
6496,hermh
6494,hermaphrodit
4230,dj wich
11965,radium
8171,kontrafakt
4266,doga
13865,stress
9997,mobb deep
14321,terrormasta
2596,cardiak
1775,big von
12467,roots manuva
4850,enduser
7999,kid koala
742,ammoncontact
10123,morgan heritage
8407,large professor
4898,epmd
10208,mr. lif
1764,big l
8827,looptroop rockers
5842,ghislain poirier
13898,submerged
8022,killarmy
439,aim
979,anthony b
4144,dj andy
10355,n-type
11900,quasimoto
4444,dubmood
6162,groundation
7312,jeru the damaja
4118,distance
11381,people under the stairs
15586,this town needs guns
6515,hey mercedes
15091,the new trust
2275,brian fallon
15666,tim barry
10917,olehole
7333,jets to brazil
2292,bridge and tunnel
2932,chris wollard
14849,the helio sequence
14478,the blacktop cadence
14670,the dismemberment plan
6640,hot water music
2678,cassino
15463,the velvet teen
1569,bear vs. shark
14805,the ghost
1650,ben nichols
10908,old canes
9529,matt pond pa
4052,dillinger four
6282,hanalei
9288,marc ribot
4065,dincise
14611,the cracow klezmer band
13802,steven bernstein
4788,elysian fields
14082,sylvain chauveau & ensemble nocturne
9468,masada
2435,bush chemists
1482,bar kokhba
6218,guy klucevsek
1429,badawi
2762,ceux qui marchent debout
5491,frank london's klezmer brass allstars
2216,brain damage
12818,scorn
8143,koby israelite
12334,rob burger
13919,sugar minott
2060,bobby previte
11067,otep
6097,gravediggaz
4955,esham
11815,prozak
6267,half-life
4695,electric six
7039,jacek kaczmarski
8400,lao che
13476,sonic mayhem
2352,brujería
10378,nagły atak spawacza
7493,john murphy
1348,axe murder boyz
12974,sevara nazarkhan
13793,steve reich
15701,tinariwen
13144,sidsel endresen & bugge wesseltoft
7492,john metcalfe
13492,sophia
6688,humcrush
6295,hanne hukkelberg
8629,lhasa
3685,david sylvian
7171,japan
1168,arve henriksen
10664,nine horses
14053,sweet billy pilgrim
13987,supersilent
5228,fennesz + sakamoto
927,anja garbarek
11991,rain tree crow
11858,punkt
14160,takeshi nishimoto
13787,steve jansen
15597,thomas feiner
3686,david sylvian & robert fripp
10275,mushroomhead
1312,austin
12188,resorte
10237,mudvayne
6098,gravel
4226,dj tiesto
10162,moss & szade
8805,lol hammond
8209,krinjah
5088,fabolous
10101,moonbeam
4161,dj eco
110,50 cent & g unit
11671,poker pets ft. nate james
8781,lloyd banks
16497,way out west
6557,hiperbolė
3756,deadmau5 & kaskade
12124,reflekt
15652,tiga
5679,g-unit
5682,g.a.m.e.
9310,marco v
12077,ready kirken
1426,bad company
5896,gipsy
15852,totální nasazení
14220,tata bojs
13994,support lesbiens
9993,mnaga a zdorp
105,4tet
2890,chinaski
15702,tinchy stryder
2093,bomfunk mc's
11604,plan b
10352,n-dubz
1534,basshunter
14047,sway
2912,chris botti
3778,death in june
6226,gym class heroes
7808,kano
9102,m.o.p.
3597,darren styles
459,akala
7406,joe bonamassa
4343,double o
2669,caspa & rusko
8605,lethal bizzle
4258,doctor explosion
756,amsterdam klezmer band
15419,the tormentos
10932,olivia ruiz
5539,freddie & the dreamers
15210,the rapture
7296,jerez-texas
15461,the vaselines
6170,grupo de expertos solynieve
11167,pama international
9193,mahjongg
8326,la kinky beat
6884,infadels
8855,los acusicas
2148,boris kovac & ladaaba orchest
7646,jr. walker & the all stars
9626,meat puppets
1636,belleruche
5881,ginger ale
5533,freakpower
15993,tubeway army
9360,marine girls
10570,new york dolls
5801,george clinton
14496,the bongolian
15867,tracey thorn
17031,東京スカパラダイスオーケストラ
15329,the souljazz orchestra
2037,bob crewe & charles fox
3354,culcha candela
15259,the salsoul orchestra
8587,les primitifs du futur
2177,bow wow wow
8893,los ronaldos
4083,directions in groove
8888,los planetas
316,adam and the ants
4701,electrocute
5659,furious george
13422,sohodolls
7698,julie ruin
10556,new bomb turks
13912,sue and the unicorn
2592,carbon/silicon
15354,the stiffs
14861,the hitmen
15453,the vampire
14676,the dollyrots
7670,judy nylon
15483,the waldos
7545,johnny thunders & the heartbreakers
16466,walter lure
13387,snatch
15288,the shangri-las
7544,johnny thunders & patti palladin
11277,patti palladin
14766,the flying lizards
13826,stiv bators
6365,havana 3 a.m.
12392,robots in disguise
7543,johnny thunders
14408,the aquabats!
8651,liferuiner
16474,war from a harlots mouth
4804,emery
15350,the starting line
7986,keyshia cole
10013,modern life is war
11716,portugal. the man
1472,bane
77,311
13221,sinking ships
14094,synapscape
15621,throbbing gristle
1943,blind dog
12203,reverend bizarre
10792,nový svět
12264,richard youngs
1494,bardo pond
5070,eyeless in gaza
10372,naervaer
9289,marc ribot's ceramic dog
1194,ash ra tempel
5073,eyvind kang
2221,brainticket
1624,belfegore
8429,last exit
8219,kristin asbjørnsen
14029,svarte greiner
9256,mannhai
5908,girnų giesmės
11193,pan•american
5420,food
4130,divine muzak
13871,strings of consciousness
4134,division s
13432,sol invictus
8393,landberk
2763,cevin key
9622,"meanwhile, back in communist russia..."
3749,deadbeat
9609,mckaras
30,12twelve
10245,mulatu astatke & the heliocentrics
9596,mc lars
3207,conor oberst and the mystic valley band
3118,coconut records
15375,the suicide machines
4269,dogs die in hot cars
15058,the monkees
16467,walter trout band
11598,pjds
14009,susan tedeschi
6730,i declare war
14655,the derek trucks band
3729,dead beyond buried
5552,fredrik klingwall
14394,the amino acids
6108,grayson capps
1979,blood red throne
9377,mark eitzel
11232,pascal
2783,channel zero
11787,profanation
14843,the haunted
9386,mark knopfler and emmylou harris
2047,bob schneider
9056,lunik
10988,open season
7612,josh pyke
11029,orishas
12362,robert plant & alison krauss
11253,patent ochsner
9923,minor majority
6400,heather nova
11414,pete murray
15953,tristan prettyman
3525,daniel lemma
16366,vintersorg
13442,solefald
15737,to/die/for
16069,týr
16531,white skull
3577,dark moor
8833,lopazz
9929,mintzkov
1141,arsenal
5694,gabriel rios
8160,kommil foo
8709,lindstrøm
13745,stephan eicher
4992,etienne de crécy
3188,compuphonic
770,an pierlé
46,2 fabiola
275,absynthe minded
11269,patrick watson
13024,shameboy
13173,silicone soul
13744,stephan bodzin
151,:wumpscut:
7700,julien-k
16153,universal poplab
6576,hocico
4826,emmon
2535,camouflage
6440,helium vola
12712,sara noxx
9910,mind.in.a.box
2021,blutengel
14623,the crüxshadows
16512,welle:erdball
16746,zeromancer
895,angra
9917,ministry of sound
12853,seabound
9662,melody club
16407,vnv nation
13658,stabbing westward
14309,terminal choice
8550,leniwiec
7900,kazik
11206,para wino
1756,big cyc
16749,zielone Żabki
16616,włochaty
4502,dżem
12905,sedes
6691,hunter
12070,"raz, dwa, trzy"
2079,bohema
8248,ksu
13691,stare dobre małżeństwo
16549,wilki
14397,the analogs
10322,myslovitz
13317,slade
9107,maanam
13261,skampararas
14132,t.love
7388,joan as police woman
1729,bettye lavette
5498,frank vander linden
373,afghan whigs
7032,j.j. cale
16404,vive la fête
5905,girls in hawaii
15678,tim vanhamel
11867,pure reason revolution
15866,tracer amc
12487,rothko
15746,tocotronic
13055,shearwater
6722,hṚṢṬa
6279,hammock
11186,pantha du prince
8904,loss of a child
11525,pidżama porno
477,akurat
6513,hey
4605,edyta bartosiewicz
10895,oi va voi
905,ania dąbrowska
4546,ebony bones
15799,ton steine scherben
7762,kabah
4672,el sueño de morfeo
14225,taxi
2512,callejeros
3261,coti con ariel rot
2842,chenoa
778,ana torroja; miguel bosé
6993,ismael serrano
6593,hombres g
8834,loquillo y trogloditas
9839,miguel bosé con bimba bosé
11395,pereza
8937,louise hart
8305,la 5ª estación
8322,la fuga
4753,ella baila sola
3191,conchita
8918,lotto king karl
6718,héroes del silencio
6795,iguana tango
12480,rosendo
7169,janne da arc
16039,twinsistermoon
2114,bonnie prince billy
1881,black moth super rainbow
15860,townes van zandt
15397,the tallest man on earth
430,aidan baker
6166,growing
15757,toe
3206,conor oberst
8427,last days
1131,arms and sleepers
11777,privacy
15309,the skygreen leopards
10371,nadja
11424,peter and the wolf
8641,library tapes
5993,goldmund
11816,prurient
14835,the guess who
11146,page & plant
5096,faces
13831,stone poneys
10178,mott the hoople
15425,the tragically hip
4321,doormouse
5936,glenn gould
11984,rahsaan roland kirk
391,afx
980,anthony braxton
1102,ariel pinks haunted graffiti
14694,the durutti column
15497,the west coast pop art experimental band
4294,don ellis
1119,armando trovaioli
12980,severed heads
4325,dopplereffekt
1685,bernard fevre
3954,deuter
2264,brenton wood
16327,victim
14315,terre thaemlitz
3913,derrick may
4576,eddie warner
13741,stelvio cipriani
13947,sun ra
5482,françois de roubaix
7920,keith hudson
11536,pierre schaeffer
11205,para one
16210,valet
7412,joe gibbs
10943,omar-s
2354,bruno nicolai
900,angus maclise
8623,lexy & k-paul
10020,modjo
10102,moonbootica
9479,mason vs. princess superstar
13983,supermode
13585,spektrum
13586,spencer & hill
8792,loco dice
13385,snap!
12660,sam roberts
4362,dr. alban
7009,ivan smagghe
575,alex gopher
2917,chris daughtry
14374,the afters
2190,boyce avenue
13171,silentium
14963,the last goodnight
12262,richard wagner
13712,state one
6051,gouryella
6760,ian van dahl
8395,lange
15618,three drives
10850,obsession
13699,starparty
15997,tukan
10354,n-trance
7007,itzhak perlman
11882,pyotr ilyich tchaikovsky
3327,crowdshaker
4147,dj assassin
3196,condessa
3621,dave armstrong
1824,binary finary
5867,gigi & molly
5386,florida inc.
5778,general base
4225,dj taylor
5546,freddy fader
5868,gigi d'agostino
2058,bobby hughes combination
16268,velha guarda da portela
8078,kinobe
4153,dj cam quartet
11529,pierre adenot
676,alpha
13891,stéphane pompougnac
6089,grant-lee phillips
8751,little barrie
14671,the dissociatives
9930,minus 8
4443,dublex inc.
13197,simian
12620,safri duo
12683,samuli edelmann
16506,weather report
14911,the jackson 5
11487,phil lesh & friends
8558,leo kottke & mike gordon
7506,john scofield
13801,steve winwood
6054,govt mule
6639,hot tuna
15920,trey anastasio
2343,bruce hornsby
16486,warren zevon
9707,meridian arts ensemble
15019,the marshall tucker band
9480,mason williams
16687,yonder mountain string band
13760,stephen stills
7303,jerry garcia
12,.calibre
8908,lost in translation
13291,skitsoy
1625,belgian asociality
1828,biohazard
10728,nomeansno
6417,heideroosjes
14586,the clement peerens explosition
1501,baroness
16603,world burns to death
16550,will haven
6118,greetings from mercury
12199,rev
13397,snot
11854,punish yourself
10382,nailbomb
2242,breach
8798,lofofora
1249,atari teenage riot
8868,los crudos
1305,auktion
4820,emir kusturica & the no smoking orchestra
9460,mary beats jane
1862,black cat white cat
14708,the eighties matchbox b-line disaster
2167,botch
4838,empyrium
1907,blackmail
4476,dustin o'halloran
6284,handsome boy modeling school
13272,skeeter davis
12743,satyajit ray
11448,peter sarstedt
13740,stellar corpses
1888,black star
812,andre 3000
16083,ub40
7745,k'naan
1766,big mountain
6765,ice cube
16611,wyclef jean
16752,ziggy marley
1852,björn afzelius
4323,dope
16351,vildsvin
3018,civil olydnad
7820,kapten röd
15005,the lurkers
15327,the sonics
1280,attentat
13364,small town pimps
11398,perkele
3114,cock sparrer
1427,bad manners
